35.45010951001358,0.6341137502246328,67110.54649207207
78.33315902353016,0.42971411500861517,149917.35143496914
42.893837203553375,0.5682629238097536,74804.58465603193
40.95867475559205,0.6295469463712586,73220.61522397272
42.997529627403416,0.6018698968477498,73270.75699137257
74.63543126254866,0.43615266055027746,141630.1762029078
85.77745127549538,0.42851176395932983,157052.7235542702
86.86229810905488,0.33897901674213876,156249.66150048235
87.02284779888676,0.3364364714230173,156253.0538242003
88.05255437956274,0.32599319413539635,159403.2574857173
44.33854491676074,0.5076761732399835,84092.92288022712
79.18254913803084,0.46569008446260707,135929.4312605841
44.18396848187092,0.5206486293751578,77612.788788045
66.47687351343777,0.4869969639318327,117533.49853098213
